city,total_margin,orders_count,lat,lon
Niterói,7672.799576526958,53,-22.907201351807227,-43.1011219326506
Águas Lindas de Goiás,7638.719952039293,59,-15.77083743,-48.28692028
Lauro de Freitas,7612.049673696464,50,-12.85874477,-38.33090091
Parnamirim,7348.863621296982,49,-5.925765553181818,-35.25398464961039
São José de Ribamar,7346.046127449321,61,-2.566311265,-44.08889007
Porto Seguro,7296.229793693463,52,-16.61973169,-39.29032258
São José dos Campos,7282.557465416912,49,-23.17699491384615,-45.872355778153846
Ribeirão Preto,7205.8723667246295,62,-21.167350089058825,-47.824448425058826
Conselheiro Lafaiete,6842.88567461196,40,-20.66651382,-43.78927633
Cuiabá,6802.349794687306,47,-15.574513644153845,-56.098599498769225
Itapipoca,6720.857154207524,60,-3.396857088,-39.60038838
Ipatinga,6637.83923845266,50,-19.46064708238095,-42.54991105333333
Colônia Boa Vista,6491.4902089341795,56,-3.291289693,-60.95828850000001
Jundiaí,6350.753553839573,49,-23.162421203880598,-46.91086610656716
Jacundá,6336.192920728523,34,-4.598226369,-49.18109117
Franca,6240.342753663613,43,-20.55446980859649,-47.39000460526316
Macaé,6228.546924333127,55,-22.37177041,-41.77501362
Cametá,6223.645367677438,48,-2.250956794,-49.50943583
Bragança,6221.570897001312,41,-1.201405582,-46.73521292
Tangará da Serra,6109.848834039095,38,-14.435342579999999,-58.31127243
Manhuaçu,6102.823555918896,42,-20.226159747346937,-42.08693577959183
Guarujá,5948.103166912969,45,-23.964880796666666,-46.27611324
Abaetetuba,5774.72119315572,36,-1.730128246,-48.88256264
Rio Claro,5733.806112851867,39,-22.382762568,-47.58003392250001
Ponta Porã,5611.576509014847,38,-22.2026201,-55.58208727
Lavras,5572.563334037618,41,-21.26549139,-45.0391468
Lagarto,5560.301752754766,39,-10.90154964,-37.66562597
Portel,5544.005104053741,39,-2.565418783,-50.95573558
Vila Velha,5452.243745082107,34,-20.362640610555555,-40.302974542777775
Cabo de Santo Agostinho,5414.932934841337,34,-8.288680464603774,-35.030130883396225
Marituba,5297.551759240633,32,-1.393927359,-48.31557031
Valinhos,5264.341467122346,38,-22.972212290000005,-46.9836483
Arujá,5247.435790302316,36,-23.38453823,-46.32311742
Balsas,5172.049966039431,41,-8.246883599,-46.36165559
São Cristóvão,5137.917098439754,23,-10.961749720000002,-37.22297391
Natal,5129.606608402276,29,-5.8140889810975604,-35.24151133512195
Santa Inês,4992.678286975892,41,-3.762607566896552,-45.443019525
Santa Cruz do Capibaribe,4992.433731451487,41,-7.885821823999999,-36.31656688
Goianésia,4989.708539368162,31,-15.283094420000001,-49.17594607
Muriaé,4977.673443947556,29,-21.09168434,-42.42221714
Taiçoca,4921.512039214026,44,-10.86376024,-37.14623191
Esmeraldas,4904.031466820699,54,-19.743136880958904,-44.25607479616438
Ipojuca,4884.857680166477,38,-8.438475848,-35.08689119
Divinópolis,4863.923236395965,49,-12.535561732405796,-49.830856321739134
Sete Lagoas,4841.058700322416,50,-19.445067551746032,-44.22955180634921
Araruama,4826.656899596297,38,-22.75520702,-42.29344195
Concórdia,4703.633578508991,33,-27.238582190000002,-52.00906481
Jacobina,4677.311393987418,27,-11.14117947,-40.55859376
Tefé,4674.196405201019,18,-4.468254685,-65.52823255
Sorriso,4658.610098618559,26,-12.73606025,-55.68147669
Porto Ferreira,4646.202292634696,29,-21.8413992,-47.44657444
Teixeira de Freitas,4640.299011081601,38,-17.539914062,-39.733891117999995
Codó,4625.6031741948045,38,-4.566328919,-43.88853242
Passo Fundo,4625.559353501885,25,-28.21907269,-52.4039578
Aracaju,4603.169476712165,35,-10.912957552941176,-37.081792449411765
Breves,4589.117512805638,34,-1.12138869,-50.62805333
Cáceres,4563.5389302113845,31,-14.2851958156,-55.77386311424
Simões Filho,4555.751203342175,32,-12.76746434,-38.4026435
Santa Helena,4538.3775812454305,31,-5.296781272320755,-39.02937000792453
Camaçari,4532.015151360084,23,-12.71970171,-38.32116469
Paranaíba,4524.5836852144275,24,-19.52781315,-51.39549799
Planaltina,4519.1901887947215,16,-15.457135950000001,-47.61274411
Penedo,4490.715644796702,23,-10.23130153,-36.48241565
Ijuí,4469.069263531022,38,-28.32512056,-53.89632121
Pouso Alegre,4427.063803261183,31,-22.26555501,-45.94032065
Ubá,4404.912717486151,29,-21.10622331,-42.96601583
Aquiraz,4398.601127131967,29,-3.9767765749999997,-38.39456359
Peruíbe,4388.923767841376,30,-24.27780327,-47.0127315
Santa Isabel do Pará,4386.972170547205,38,-1.365177003,-48.129302839999994
Nova Mutum,4364.197719164805,39,-13.625498470000002,-56.11214304
Russas,4363.235788885718,35,-4.842611884,-38.14641877
São Sebastião do Paraíso,4346.083989031011,32,-20.92412373,-47.00628923
Caeté,4344.237348351456,17,-19.86828271,-43.63754987
Araçoiaba da Serra,4324.42399274837,13,-23.54383643,-47.65133537
Serra,4319.7933311628685,32,-20.203623314705883,-40.260774449607844
Ituverava,4278.856975291484,17,-20.32995802,-47.80805451
Viana,4273.255360970466,28,-15.525335577869566,-41.789828567391304
Barcarena,4245.452376688425,42,-1.498626147,-48.63420935
Barreira do Campo,4237.245494121406,27,-9.364119434,-50.61119911
Sapiranga,4205.62949928511,19,-29.612472200000003,-50.99522190999999
Nova Serrana,4187.889845124094,32,-19.85262066,-44.974229
Sapé,4125.91430917033,16,-11.05076852,-37.32025229
Sumaré,4123.747896243882,36,-22.83017121,-47.19748379185185
Canoas,4089.2130607628906,28,-29.89411663,-51.20040824
Piracicaba,4088.1516951341177,20,-22.75316417,-47.66169588
Imbituba,4059.664689219746,18,-28.192530059999996,-48.70315986
Patrocínio,4053.423382408076,23,-18.97124864,-47.05148418
Timon,4052.3674771512156,26,-5.10563417982353,-42.84336612235295
Santa Rita,4012.3338364607393,29,-4.466742768807692,-41.268022486153846
Viçosa,3941.031791619867,30,-20.74053967,-42.88618325
Sidrolândia,3936.0872549416117,28,-21.093558759999997,-54.94235617
São Francisco,3925.3166013403975,27,-15.89721748,-44.86262033
Erechim,3903.704178793001,31,-27.64380116,-52.25723039
Açailândia,3884.854558909554,29,-4.759590965,-47.33207873
João Pessoa,3869.9427321456005,26,-7.154950744419355,-34.88603938935484
Rosário do Sul,3856.845746779391,19,-30.32477398,-55.11473512
Seropédica,3823.001385492754,26,-22.75578107,-43.69924279
São Caetano do Sul,3816.9168506327264,25,-23.64423985,-46.56335604
São José do Rio Pardo,3779.706847978241,21,-21.60353993,-46.87932266
Cruz das Almas,3748.700294607555,24,-12.68568992,-39.12971955
Macaíba,3726.256178567352,24,-5.922482841,-35.43022643
Indaiatuba,3712.7171644654877,19,-23.10179132,-47.23141776
Cascavel,3696.791176954085,27,-4.237360719,-38.29792295
Pesqueira,3696.2216904975126,26,-8.392642636,-36.73697529
Barra,3646.7414677339043,19,-11.07893539,-43.37716256
Itaitinga,3598.2942296123056,20,-3.997264671,-38.54903451
Rio Grande da Serra,3598.287843221935,21,-23.7379547,-46.379265479999994
Lago da Pedra,3596.5168172813683,28,-4.513799696,-45.16831787
Benevides,3595.253974051894,23,-1.340342914,-48.274304619999995
Esplanada,3584.588790996163,22,-11.945647950000001,-37.88680923
Pacajus,3582.0765200112537,29,-4.190849671,-38.50747492
Pacatuba,3564.435437860568,29,-3.9536554340000003,-38.5977315
Maringá,3507.210320002716,26,-23.38991364,-51.91567813999999
Piedade,3502.158818455957,18,-23.7869579,-47.43820813
Cabedelo,3500.344962479301,21,-7.027944511000001,-34.84786924
Embu-Guaçu,3480.1777797484815,23,-23.85427659,-46.83026372
Itacoatiara,3475.3683516451656,26,-3.174438416,-58.77666913
Canindé,3461.330738662843,21,-4.401271533,-39.41989232
Granja,3449.6626615453047,23,-3.2332054470000005,-40.99735568
Santa Luzia,3441.28874723348,25,-4.284794409,-45.87460342
Camocim de São Félix,3433.41535811905,15,-8.217808762,-35.77533049
Ubatuba,3430.1388614845714,26,-23.38131322,-45.02391255
Ipueiras,3395.970462157735,24,-4.580718674,-40.821478719999995
Chapadinha,3379.5232665470094,22,-3.854968735,-43.4444994
Valença,3373.197802615725,31,-17.393905609090908,-41.31662215090909
Ibirité,3371.0541152427436,32,-20.02388229,-44.06838161
Pinheiro,3329.0285767940854,26,-2.509474111,-45.13198288
Batatais,3307.849834763768,21,-20.867439969999996,-47.57483134
Vargem Grande,3302.7117931004755,23,-3.725343218,-43.85058457
Lajedo,3281.9975371410274,23,-8.682406764,-36.28951213
Santarém,3268.8781621911935,23,-2.4639935256285717,-54.714307250285714
Marechal Cândido Rondon,3261.6747487722278,24,-24.58517682,-54.14993171
Campos do Jordão,3251.912140655413,15,-22.70161677,-45.53295426
Tianguá,3247.1318785456388,24,-3.715535358,-41.00305769
Campo Bom,3236.1612877435127,34,-29.671732477499997,-51.04862311041666
Tremembé,3228.4436657541805,27,-22.94073496,-45.60367371
Itapajé,3223.4969966659796,19,-3.7294591620000004,-39.58274668
São Bento,3223.2958321007045,20,-5.238728618666666,-39.979716376666666
Campo Verde,3222.9319258885794,26,-15.34615925,-54.95986687
Rio Bonito,3214.7792294227993,25,-22.73536327,-42.58871866
Bertioga,3204.3815825088996,17,-23.75969419,-46.02989515
Ouro Preto,3196.546666202198,13,-20.39145378,-43.61074488
Florianópolis,3194.809109093548,27,-27.57975864,-48.54553606
Mamanguape,3070.1143881398852,14,-6.711480791,-35.15555219
Novo Horizonte,3061.5048560491473,20,-21.46897454,-49.28381838
Taquari,3037.828584444666,13,-23.14908579,-44.70612579
Monte Santo,3025.9453668836504,22,-10.36415133,-39.47593668
Guaíba,3022.360803395367,24,-30.17737354,-51.43366082
Livramento de Nossa Senhora,3022.322578007037,16,-13.808923100000001,-42.00917819
Rosário,3021.172434135497,14,-2.945191426,-44.20221707
Alfenas,3005.1666277000586,25,-21.38973095,-45.96688595999999
Ipixuna do Pará,3000.1657514838566,18,-2.815020817,-47.93128811
Januária,2988.3255648992463,16,-15.306330280000001,-44.91201377
Juruti,2987.651013626381,20,-2.62287594,-56.221148590000006
Bento Gonçalves,2975.390166934136,24,-29.11569808,-51.52567934000001
Lucas do Rio Verde,2970.9364677664685,28,-13.03800268,-56.16622946
Navegantes,2966.6067493323208,20,-26.82125772,-48.73214367
Mineiros,2963.515715940413,19,-17.63093087,-52.76691918
Vila Passagem Florida,2953.3075308134185,24,-3.5481062190000006,-41.12713767
São Gonçalo,2931.3656902313132,26,-22.803848130000002,-43.03224537
Inhambupe,2930.0916904244455,16,-11.77444272,-38.4134615
Boa Vista,2907.427116124417,25,2.8195751166000003,-60.741430118000004
Balneário Rincão,2902.8192620976906,30,-28.77009131,-49.27995226
União dos Palmares,2881.218965545867,25,-9.125812842,-36.00663021
Jeremoabo,2867.9105003368622,9,-9.945974393,-38.56341462
Salinópolis,2866.997770009039,23,-0.685824158,-47.35214402
Canela,2853.961876525201,15,-29.35123809,-50.77591148
Augusto Corrêa,2848.9460074006183,20,-1.052131692,-46.51963214
São Joaquim da Barra,2845.1253357589835,16,-20.55031135,-47.93850226
Porto Feliz,2844.9103244161197,18,-23.23008816,-47.51664694
Araguatins,2828.9742549420016,15,-5.633217657,-48.13522766
Cosmópolis,2821.896064032696,20,-22.65102327,-47.18589163
Cianorte,2816.161013427076,30,-23.72735866,-52.62690302
Iguatu,2814.6561327736163,23,-6.356214104,-39.27948842
Senhor do Bonfim,2810.2757237381834,19,-10.4756829,-40.11267903
São Pedro da Aldeia,2791.92728144077,29,-22.78720982,-42.1278306
Rolim de Moura,2776.479127481275,16,-11.73569512,-61.77385501
Caieiras,2771.427119617196,23,-23.37634739,-46.74486795000001
Formiga,2762.9084095323615,22,-20.555027,-45.5171948
Quixadá,2755.825375294333,20,-4.946736918,-38.95289008
Cajamar,2746.2908973783674,22,-23.35051913,-46.87148932
Lagoinha,2737.3668461492452,26,-8.055859224425,-38.305127056500005
Maceió,2727.333696002175,16,-9.587883508888888,-35.76747992888889
Pilar,2722.6954661687414,16,-9.611931101,-36.01656458
Salobra,2713.6282398853114,16,-10.75597485,-37.82844983
Campos Novos,2713.445485460926,17,-27.40651514,-51.230033520000006
Eunápolis,2707.297072950785,21,-16.36817568,-39.57624462
Sena Madureira,2704.9971078236304,15,-9.857324143,-69.4370574
Salto de Pirapora,2700.1027116344785,16,-23.65251609,-47.58032749
Caetité,2699.5555086735276,13,-13.976677000000002,-42.49735666
Moju,2692.90446644105,23,-2.690736997,-49.10189659
Guanambi,2692.6073388822347,22,-14.20489259,-42.83249684
Carazinho,2686.5485795571003,24,-28.27671027,-52.85597134
Xanxerê,2686.0623304527953,17,-26.87265771,-52.40908044
Paulínia,2672.9097700504785,22,-22.74780747,-47.14465611
Louveira,2670.5144377152005,12,-23.08413001,-46.93711708
Eusébio,2669.3127908637643,25,-3.878449682,-38.46018627
Naviraí,2669.147259363413,18,-23.02444135,-54.02384051
Cabo Frio,2666.42232339605,17,-22.73452661724138,-42.01910922103448
Itarema,2665.021969049304,16,-3.048083427,-39.89066389
Atalaia,2659.9945307045346,18,-9.505329745,-36.07349688
Barretos,2645.308007133689,17,-20.5321671,-48.56146636
Itapetinga,2636.623561105277,21,-15.30447212,-40.05388972
Moru,2635.808902230601,17,-3.731847886,-49.36841895
Paragominas,2631.1488945514793,11,-3.007350888,-47.35411952
Nanuque,2617.7542243175235,18,-17.77856905,-40.49597396
Xique-Xique,2608.503556650297,20,-11.01908289,-42.74850014
Poço Redondo,2605.916658980646,13,-9.848880099,-37.71107086
Marechal Deodoro,2605.9153803368713,16,-9.708467904,-35.9058385
Camboriú,2600.10417566592,23,-27.07143423,-48.70985255
Montenegro,2591.6914733112185,26,-29.71141724,-51.50262673
Santa Cruz do Rio Pardo,2588.186809500624,15,-22.80911337,-49.56854916
Santo Estêvão,2571.472643112575,18,-12.467963239999998,-39.27014547
Horizonte,2571.0657831082754,24,-4.109353168,-38.46605331
Nova Venécia,2570.4436472371726,23,-18.69893411,-40.52006258
São Gabriel,2568.082688184036,21,-30.30392303,-54.36546892
Euclides da Cunha,2558.855006341335,18,-10.46409962,-38.87662732
Pedreira,2555.213260462573,13,-22.75485669,-46.88844133
São Francisco do Sul,2552.937025472708,17,-26.25437326,-48.65378956
Três Lagoas,2542.5741140813125,17,-20.79118104,-51.70297881
Taquaritinga,2521.1785738722083,20,-21.425299079999995,-48.5376836
Jaguariúna,2515.683735429688,13,-22.69169101,-47.0128463
Estância Velha,2513.072977675577,15,-29.6481044,-51.18867937
Icó,2508.9960947929644,24,-6.382291839,-38.77528505
Itapecuru Mirim,2508.315056022561,27,-3.4060981379999995,-44.265319080000005
Pontes e Lacerda,2496.698726031547,22,-15.47651658,-59.42435841
Currais Novos,2491.9112259202175,14,-6.220834317,-36.44834815
Igarapé-Miri,2487.1815903977663,26,-2.062213532,-49.13054615000001
Santo Antônio da Platina,2482.3643334995077,17,-23.29641349,-50.08566248000001
Cujubim,2468.295321063787,11,-9.16172626,-62.56991975
Goiana,2464.751155194033,23,-7.60495477,-34.94678115
Santaluz,2459.22772774501,6,-11.22265403,-39.49658916
Itupiranga,2455.072493021328,17,-5.114978073,-49.86961631
Ponta de Pedras,2454.1278464012507,18,-1.1174036,-49.0774038
Paracatu,2439.585576163859,18,-17.1742011,-46.88531208
Saquarema,2436.0290395101233,16,-22.87906834,-42.51890115
Pará de Minas,2435.4268988609974,11,-19.866729292857144,-44.59573823904761
Santiago,2434.6177716352267,26,-29.12510299,-54.797672250000005
Cornélio Procópio,2434.277623930395,13,-23.22756332,-50.62102708
Brejo,2430.0475341202864,12,-3.684608001,-42.82843779
Nossa Senhora da Glória,2428.6664168150587,23,-10.17862785,-37.52441102
Três Corações,2425.669286737172,18,-21.68684273,-45.2054128
Joinville,2425.5785082182474,17,-26.45686254,-48.75777013
Ibiúna,2420.091418564748,13,-23.80235888,-47.21517991
Aquidauana,2417.907083669576,16,-19.75549055,-55.86324783
José de Freitas,2408.1875706380497,16,-4.712110333,-42.52764435000001
São Mateus do Maranhão,2407.517127665553,15,-3.990824985,-44.53699251
Alenquer,2402.8156461935755,15,-0.5482633612,-55.07153691
Mata de São João,2393.9724794805106,24,-12.474312500000002,-38.14126289
Catu,2390.48394624504,20,-12.33625175,-38.4195326
Unaí,2390.233393886515,19,-16.37543807,-46.81926246
Itanhaém,2389.048367193976,17,-24.0915222,-46.83473893
Missão Velha,2386.2005163644153,10,-7.301918349,-39.15181607
Santa Helena de Goiás,2373.0065137324464,18,-17.80065585,-50.57692210999999
Tauá,2367.6613532584074,13,-5.933803509,-40.25310513
Ipiaú,2362.839929751527,16,-14.060333949999999,-39.72335086
Nova Andradina,2358.752385509892,14,-21.926309030000002,-53.42209972
Ariquemes,2351.04290468157,13,-9.889878703,-63.03701589
Itapema,2345.8566195258954,16,-27.10816716,-48.63334146
Videira,2336.5810876614555,8,-27.01122482,-51.1143913
Pomerode,2327.870707831727,7,-26.72919547,-49.17312222
Patos de Minas,2325.1864470885766,14,-18.58470832,-46.51816533000001
Penápolis,2323.2581324325656,16,-21.40509259,-50.09590396
Araraquara,2322.610145135027,16,-21.81438675,-48.14986313
Barra de São Francisco,2295.6490844343025,10,-18.66922053,-40.82888622
Serrinha,2295.2493455217223,19,-11.64873983,-38.97161551
Bom Gosto,2290.9113673788793,21,-2.911638895,-42.3626641
Mariana,2288.5341266974065,22,-20.3296087,-43.3319413
Palmares,2287.536263242086,25,-8.660307965,-35.63289532
Cajazeiras,2283.1970003949446,12,-6.919302569,-38.54203425
Tramandaí,2281.63581030162,18,-30.02847716,-50.22118872
Extrema,2265.2621746549617,13,-22.82559741,-46.28993383
Rio Pardo,2263.3485637030503,18,-30.014130920000003,-52.43610866
Salgueiro,2253.9373266068155,13,-8.13232269,-39.07824231
Luis Eduardo Magalhães,2247.3869487551297,18,-12.20035985,-46.01384898
São Mateus do Sul,2245.116374536896,15,-25.90825107,-50.44158884
Dias d'Ávila,2243.5827724288697,14,-12.60648025,-38.28968297
Mairiporã,2240.1499980048934,19,-23.3175427,-46.5613569
Cotia,2239.8940247064934,23,-23.610232265833336,-46.942691669999995
Rondon do Pará,2231.9891932672635,16,-4.517054957,-48.46028349
Irecê,2229.399294552448,18,-11.31555267,-41.83267557
Rolândia,2221.90451155233,20,-23.27237078,-51.4091947
Conceição do Coité,2211.322860512879,18,-11.52265531,-39.264287
Barra Bonita,2205.793592253485,15,-22.47918014,-48.54157743
Lagoa da Prata,2181.5617186519357,17,-20.01156473,-45.49472852
Pedro Leopoldo,2174.78843092513,17,-19.64127126,-44.0533858
Vinhedo,2171.9719682713758,20,-23.0464316,-46.97901834
Autazes,2167.6744594881093,18,-3.789090328,-59.52875462
Vargem Grande Paulista,2167.2009091506484,18,-23.62786066,-47.01635766
Presidente Dutra,2165.030403601535,14,-5.297701958,-44.46795218
Mafra,2164.177840817038,13,-26.26350558,-49.84431101
Aparecida,2159.3675287792275,19,-22.91415138,-45.23703491
Santos Dumont,2148.7107037900405,12,-21.45830148,-43.52637091
Ubajara,2139.822866585299,14,-3.848181141,-40.95465853
Mongaguá,2133.5112081603284,13,-24.069877299999998,-46.66785922
Hortolândia,2122.4046040915796,19,-22.894758814615386,-47.21661136423077
Surubim,2121.1909316740444,12,-7.888766416,-35.75212475
Brumadinho,2119.5452177686598,11,-20.177695329999995,-44.1221915
Quixeramobim,2116.1398334660335,18,-5.248398304,-39.34117462
Bom Conselho,2099.072560220561,20,-9.1976648,-36.68980246
São João do Abade,2097.897619614722,16,-0.7429574462,-47.86326347
Ibitinga,2097.5749263483453,15,-21.792786850000002,-48.84795026
Paraíba do Sul,2084.3261691056223,16,-22.18369701,-43.30595532
Teotônio Vilela,2068.7714197350397,8,-9.964312128,-36.37153621
Contagem,2060.464762124458,9,-19.89218979,-44.0293845
Paiçandu,2057.6294566517436,13,-23.465218700000005,-52.12246192
Muaná,2053.144773610988,23,-1.355471464,-49.30934249
Cachoeiras de Macacu,2048.3588044433004,19,-22.51620503,-42.72891602
São José do Rio Preto,2046.3196884534152,8,-20.76755288,-49.40413187
Barra do Bugres,2042.9017989681365,17,-15.0442468,-57.69282475999999
Nova Vida,2041.0489803728951,10,-4.612972971,-46.69292245
São Francisco de Itabapoana,2039.6802658844895,13,-21.41675108,-41.13571868
Mundo Novo,2034.877381140067,18,-5.305846889,-46.57394608
Oriximiná,2033.837307476659,23,0.2550909527,-57.14994134
Mangaratiba,2031.6492873735733,11,-22.956134020000004,-44.03989959
Remanso,2028.2219623649257,16,-9.600617049,-42.25513279
Santa Quitéria,2027.0883392958394,13,-4.343551853,-40.04733317
Moreno,2024.011738650151,11,-8.142710947,-35.14577393
Prudentópolis,2019.6676357471424,13,-25.12546677,-51.10415918
Tietê,2000.080310191774,13,-23.0490931,-47.707575479999996
Itaipava do Grajaú,1997.0204082907999,11,-5.122639092,-45.53251164
Santana,1994.8440968286152,20,0.1268670887,-51.37753193
Paudalho,1989.884166257391,11,-7.905571295,-35.15429859
Barra do Garças,1984.1197535020988,15,-15.360842599999998,-52.46512297999999
Cerquilho,1979.062240999868,15,-23.18703155,-47.7570882
Catanduva,1977.4725836969083,14,-21.13570362,-48.9754292
Morada Nova,1972.3109856178114,14,-5.036092152,-38.43422761
Boa Viagem,1970.8785361428386,11,-5.077486749,-39.80865163
Santa Bárbara D'Oeste,1970.4470385409045,16,-22.73793126,-47.38112719
Araioses,1969.071675096455,14,-2.948924747,-42.00033217
Campina Grande,1968.689398389718,17,-7.226568345999999,-35.88748371
Parobé,1967.017744221069,17,-29.6582015,-50.85611406
Portão,1965.9156164558947,19,-29.701249850000004,-51.24851619
Picos,1965.105960792902,16,-7.128859416999999,-41.52334039
Indaial,1961.3182593989968,16,-26.99544646,-49.22341446
Outeiro,1944.688228552173,16,-3.460563339,-45.33294217
Tabatinga,1938.945393043298,18,-4.027765309,-69.68133808
Vargem Grande do Sul,1937.9857811492288,11,-21.86041341,-46.89884765
Cruanji,1934.3630391830714,17,-7.531745609,-35.34645701
Oeiras,1927.9911990673863,13,-6.963163442,-42.16425705
Venâncio Aires,1926.9189577630116,12,-29.57775076,-52.19289896
Camaquã,1925.612630381822,12,-30.92171939,-51.78894845
Mirassol,1921.879757811913,11,-20.82778641,-49.5043727
Guapimirim,1920.9751318605413,9,-22.58350312,-42.96468857
Barreirinhas,1910.6322398961925,16,-2.842288214,-42.90815622
Campo Formoso,1907.7681867476313,14,-10.25113959,-40.70946422
Amambaí,1903.7684963148893,13,-23.15786147,-54.96763365999999
Poções,1902.990537483403,15,-14.54481928,-40.37893037
Santo Antônio de Pádua,1897.1352962455499,15,-21.55657228,-42.19296031
Osório,1893.1667996858453,22,-29.916497180000004,-50.27137299
Capivari,1891.6454837449696,15,-22.98049462,-47.47790491
Pelotas,1878.8106808652271,19,-31.77818284,-52.40396097
Porangatu,1876.3905445094642,15,-13.29286911,-49.23086956
Crateús,1875.3472120957708,15,-5.205861926,-40.70641694
Guarantã do Norte,1874.8347244496274,17,-9.760326247,-54.76474835
Porteirinha,1870.9597772519253,15,-15.70801158,-43.08201108
Itabira,1865.3163942284264,17,-19.63255819,-43.21868443
Beberibe,1863.553829167619,12,-4.400263309,-38.11378722
Rio Largo,1858.378555812059,13,-9.477105065,-35.86378379
Congonhas,1857.8253567447578,15,-20.51650407,-43.8618274
Igarassu,1852.8148479400254,16,-7.870662038,-34.89882678
São Sebastião,1846.4815522470071,18,-23.75254906,-45.60519302
Jardinópolis,1846.3509262123496,12,-20.99192125,-47.82642462
Anapu,1835.8651089831842,13,-3.996392054,-51.30158219
Itaperuna,1834.3626880388827,20,-21.22477136,-41.89502468
Lamarão do Passé,1832.0177361974215,13,-12.512157410000002,-38.4996473
Garanhuns,1831.2363841936287,16,-8.887372183,-36.48470521
Ipirá,1827.5234780734504,10,-12.20018865,-39.78253377
Monte Alegre,1821.5921960140447,14,-1.128673825,-54.33107005
Janaúba,1821.3430011878875,11,-15.797377590000002,-43.39660201
Coruripe,1820.304658260569,14,-10.08503535,-36.23270508
Oliveira,1812.407195627959,11,-20.75025492,-44.73684449
Santo Antônio do Tauá,1812.2586904992281,14,-1.093094278,-48.18287366
Andradas,1809.54002573547,11,-22.07630271,-46.5551829
Acará,1809.3151759592197,15,-2.035493958,-48.41137829
Santos,1807.9521457634971,19,-23.98236556,-46.3032787
Nova Viçosa,1800.1368377931337,12,-17.90046391,-39.71607589
Ceará-Mirim,1799.9836191487054,17,-5.595833316,-35.39481584
Itamaraju,1798.2026379240617,20,-17.00437764,-39.76337163
Itararé,1793.9673361595524,11,-24.080597,-49.30361177
São Benedito,1783.1478023933887,10,-4.043049383,-40.94816549
Imperatriz,1782.8632494414803,15,-5.523563449,-47.47722689
Concórdia do Pará,1781.1590817744,18,-1.883432306,-47.97415712
São Manuel,1779.5263486496654,9,-22.68175154,-48.54027692
Itabirito,1776.1943539647705,12,-20.25372922,-43.81012893
Águas Belas,1768.4027430266694,17,-9.08742793,-37.03921466
Nascente,1760.3372997395804,15,-7.607673759,-40.49631329
Queimadas,1757.6016739178526,13,-7.411569739,-35.91043663
Vespasiano,1756.7366039872354,22,-19.73147324,-43.94508852
Itaqui,1752.4817376527237,11,-29.21364475,-56.1750618
Ibiporã,1751.778746933385,18,-23.23695039,-51.03775665
Mairinque,1751.4236961418471,10,-23.50737171,-47.22953552
São Gotardo,1734.4537222793874,12,-19.35776701,-45.998746249999996
Barras,1733.0343987896067,15,-4.187310736,-42.37386298
São João Batista,1729.925739062905,15,-27.33387535,-48.8658571
Bocaiúva,1727.1409392114947,12,-17.2880302,-43.68754485
Lapa,1722.4437697666938,15,-25.77019317,-49.87175658
Coronel Fabriciano,1717.9516447985766,10,-19.50450884,-42.61813342
Guaramirim,1715.9113515673528,14,-26.47478034,-48.94431731
