city,total_margin,orders_count,lat,lon
San Vicente del Raspeig,343.8768325184922,6,38.42813509,-0.5343674759
Sa Ràpita,343.3891208513724,3,39.39532991,2.896853659
Alcaudete,338.45759504651426,1,37.58404625,-4.084238269
San Pedro del Pinatar,338.43210207705346,3,37.83335799,-0.7893322653
Barranco Hondo,337.890420555707,4,28.39006238,-16.36728441
Villacarrillo,334.9462457451951,3,38.07938359,-3.013881984
Mazarrón,334.80492305780007,5,37.6375711,-1.373413209
Los Martínez del Puerto,334.24277911003054,4,37.82614897,-1.07723881
Loja,333.3424790869546,3,37.1520533,-4.182282204
San Javier,328.5010776084683,3,37.79100014,-0.8266140975999999
La Pardilla,317.12256676766333,2,28.01097715,-15.39886294
Úbeda,317.10159302037357,5,37.98923546,-3.325164451
Rota,317.03460079089933,7,36.66863087,-6.356023343
Alguazas,314.3202995043612,1,38.05213653,-1.246304816
El Palmar,312.9649514162421,1,37.92302373,-1.153915367
Bolaños de Calatrava,312.80072659719406,2,38.91003197,-3.6240940159999995
Castillo Caleta de Fuste,312.41267802876393,5,28.41431504,-13.87305007
Torre del Campo,311.20542041459487,2,37.82535478,-3.9144010779999996
Masamagrell,309.4349992554635,3,39.57447824,-0.3323012012
Coria,308.67914988297076,1,39.99132125,-6.535705638
Retamar,306.5918077400574,3,36.82839459,-2.286250372
Marchena,303.82799956575036,2,37.33207101,-5.364280034
San Juan de Alicante,302.9984997259453,3,38.40460688,-0.428581745
Carmona,302.98038204550824,2,37.45529351,-5.630945934
Torrijos,297.23460164335984,1,39.9837498,-4.284470857
Estación de Cártama,294.86123640209644,3,36.75913511,-4.619128212
Bargas,289.11624006568104,4,39.9482006,-4.074238008
La Luz,286.06026059582155,3,28.38966547,-16.54598808
Velilla-Taramay,285.46443104813216,2,36.76929139,-3.7246171850000005
Altea,279.5477675290811,2,38.62552633,-0.047368498929999996
Puerto de la Cruz,277.38491861833063,3,28.40750751,-16.5470934
Burjasot,275.0941509780943,5,39.508293380000005,-0.4112851656
Montequinto,274.0165437805976,3,37.33713917,-5.929584841
Mairena del Alcor,272.8476041324973,5,37.34924269,-5.741300508
Manacor,271.9017294514556,3,39.59186042,3.204813804
Calabardina,269.76035816650403,1,37.46944321,-1.590781002
Mérida,269.6416489327088,4,38.97404719,-6.413494564
Montoro,266.1857406487933,2,38.10552536,-4.36840718
Albolote,265.85061223961446,2,37.30764489,-3.659408227
San Jorge de ses Salines,264.2223010799668,1,38.8929878,1.3899672250000001
Sierramar,262.8828001152098,2,39.34274842,-0.4909866217
Puerto de Mazarrón,261.32400046661496,2,37.59294309,-1.206722485
Puerto Real,259.8880856229794,2,36.52530493,-6.101826971
Montijo,255.10917079907836,3,38.95093263,-6.578944824
Oasis del Sur,252.53399924933913,2,28.03726462,-16.62006689
La Alcudia,247.89404600058938,2,39.19280614,-0.5239642811
Chipiona,243.62286149343788,1,36.72697105,-6.406546403
La Herradura,241.9661988459874,3,27.99947476,-15.441448579999998
Vall de Uxó,241.4933744342114,6,39.81359531,-0.234979248
Muntanya de la Sella,240.94092280107915,1,38.7934517,0.03146603884
Maribãñez,240.46974227242382,4,37.09736138,-5.920087849999999
Espartinas,238.93667682056284,2,37.38529351,-6.12443575
Huétor Vega,235.56669062615873,3,37.14818106,-3.566534399
Mutxamel,230.04000082612038,1,38.44374015,-0.4729518367
Lorca,229.37205017219003,2,37.76964599,-1.816761104
Tarancón,224.5936471441392,3,39.99680419,-3.005748914
Las Cabezas de San Juan,221.2585183724123,2,36.98792319,-5.926801951
Benisa,221.00705762635974,2,38.6922592,0.03818072902
Vera,219.521936422686,1,37.22583905,-1.867810801
Miguelturra,218.69559050768504,2,38.95953203,-3.870655818
Lorquí,214.8992321831381,1,38.10128072,-1.250866869
Bormujos,214.05821931181916,2,37.3637474,-6.083190908
Benifayó,213.6240003251005,1,39.28480383,-0.44484932829999996
San Miguel de Salinas,210.33645148161537,3,37.97480186,-0.8030798502
Socuéllamos,207.55523899247333,5,39.25579635,-2.842133312
Lepe,206.95208991106958,3,37.28314502,-7.224170039
Jávea,205.51118973077877,2,38.79297971,0.1519828185
Pulgara,204.29820095731614,3,37.61080405,-1.567397723
Marcos Sanchez,202.32959491499656,1,28.27186062,-14.030547230000002
La Carlota,202.0421377573317,2,37.66325495,-4.928201182
Agüimes,199.33199996128678,2,27.898844210000004,-15.467878
Montilla,192.33903269328295,1,37.57222385,-4.638816406
Alcantarilla,189.40953118186937,3,37.9667582425,-1.21669825875
La Cañada,189.22329203578926,4,36.85042779,-2.401461337
Monóvar,187.0013422664961,4,38.42834013,-0.8678127791
Aguadulce,186.2546456486477,1,36.82324526,-2.585817824
Santiponce,184.38426231580763,1,37.43421964,-6.031082256
El Villar,182.48250024206934,2,38.64517028,-4.053373316
Jaén,181.48128041628866,4,37.80478504,-3.7400052559999994
Tabernes Blanques,179.51981640532833,2,39.51880318,-0.3817000734
Finestrat,175.07648999896105,3,38.57416058,-0.2033803739
Peñarroya-Pueblonuevo,173.28201508074045,2,38.31758131,-5.244332994
Cheste,172.8299996908754,1,39.50857288,-0.6775359572
Jódar,167.31420170871468,4,37.83197665,-3.331451999
Picaña,166.382912351614,2,39.43395515,-0.4362306483
La Rinconada,163.3499997435138,1,37.46327419,-5.889641125
Son Vida,160.5113963355481,1,39.5881626,2.598132894
Alcalá del Río,157.07691263135166,3,37.51974603,-5.973419341
Fuengirola,156.60624139868304,3,36.55814703,-4.614754059
Moratalla,153.42036064939697,2,38.19754632,-1.971517979
El Pino,151.5479999408126,2,38.08600078,-1.205070445
Alberique,150.8394581509428,2,39.11823702,-0.537332757
Bullas,150.56559501839786,1,38.04822294,-1.6555366850000002
Torremendo,148.50000059232116,1,38.00780864,-0.8949363433
Tomares,147.5759998038411,2,37.3785176,-6.0407426585
San Roque,140.57640237273128,2,36.26044672,-5.350220762
Manises,137.01711064713945,2,39.49808871,-0.49565276129999997
El Alquián,129.6794090905843,3,36.85675005,-2.348212256
Sucina,127.75347644149392,1,37.90312549,-0.9693786557
Villamarchante,125.66136017800434,3,39.56020657,-0.6554939715
Tarifa,124.65600017085671,1,36.06384465,-5.599990690000001
Villanueva de la Serena,124.08893982648192,2,38.97131088,-5.752197216
Castalla,123.18060221883059,1,38.56797018,-0.6706137212
Foios,120.05970043720231,1,39.54514477,-0.36047388610000003
Turballos,119.73251953988847,1,38.78887729,-0.4461136501
Valdesalor,119.17035068181028,2,39.33830571,-6.601487621
Vejer de la Frontera,118.73672558577778,1,36.22680843,-5.943875725000001
Baeza,117.65955410637036,2,37.94259749,-3.486573888
Villarrubia de los Ojos,117.37199965305626,2,39.21573732,-3.644082294
Carlet,117.13625978380793,2,39.23465586,-0.5362027358
Aguilar de la Frontera,117.12507016158877,2,37.46235803,-4.677694697
La Herreña,115.9615514793925,1,37.97177442,-1.5665441410000003
Alhaurín el Grande,114.03599969297647,1,36.6456703,-4.682714391
San José de la Rinconada,112.1479499463413,2,37.50125055,-5.928361668
Alginet,111.65976016184294,2,39.25992691,-0.4639066555
Costa Calma,111.3209992740266,2,28.20516124,-14.19392849
La Solana,110.88773998971865,4,38.92814779,-3.212702356
Hellín,109.76363918122499,4,38.56246948,-1.766872598
Urbanización Roche Alto,108.10800028592351,1,37.60449404,-0.9441342838
Barrial,107.13060111777258,1,28.14694188,-15.68131167
Morón de la Frontera,106.21214910566658,1,37.11425332,-5.426920641
Denia,106.05014564732684,1,38.83772935,0.08960617902
Estepona,104.72801894063831,3,36.46960463,-5.150577444
Son Ferriol,102.64169943878352,2,39.57920793,2.727794845
Pinar de Campoverde,101.67084080708383,2,37.90009983,-0.8302329484
Estepa,101.4015915312195,2,37.30727423,-4.890877453
Cas Català,100.99320088232605,2,39.52331134,2.541615827
Puzol,99.67901994011879,2,39.61804814,-0.306014394
Bañeres,99.37188405825465,2,38.70548514,-0.6778647490999999
Churriana de la Vega,99.35999937728045,1,37.149669,-3.6424033140000005
Jesús Pobre,95.83083356176883,1,38.79900898,0.09998446197
Ollería,95.30459769588856,1,38.91460902,-0.5449705302
La Carolina,94.67895288512595,1,38.31605955,-3.622782016
Playa Blanca,93.53895066505876,2,28.86724074,-13.83218128
Santomera,93.00899951825289,2,38.08489233,-1.060077576
Consuegra,89.44509207887559,1,39.47981625,-3.688954126
Nerja,89.08971014265619,2,36.78682821,-3.8296146520000005
Requena,88.54524240903206,1,39.51585236,-1.06907711
Almagro,88.06938293825638,1,38.89933774,-3.729725155
El Caracolero,86.53500035405159,1,37.88715994,-1.109454939
Museros,85.34579913053736,2,39.57442126,-0.3593637897
San Antonio Abad,84.86412072004273,1,38.97920869,1.333966506
Marchuquera,84.22649948007614,1,38.9822483,-0.2400308671
Lo Cartagena,83.74500013806392,2,38.13418951,-0.8710600601
Playa Honda,80.51249993685633,1,28.95686381,-13.59137065
Cabra,80.35799998417497,1,37.49248091,-4.459117341
Nules,77.88240116580984,1,39.85246542,-0.1594363042
Majaneque,77.26320314877036,1,37.86631958,-4.728103753
Quintanar de la Orden,74.73389930515587,1,39.59749668,-3.018823595
Guaza,73.77980954182014,1,28.02962796,-16.67786089
Manzanares,70.75715937642396,2,39.02735883,-3.376362808
San Juan del Puerto,70.2960005030036,1,37.34022097,-6.842942158
El Bacarot,69.79500009957701,1,38.32837096,-0.5680129187
Valverde del Camino,63.07455098921878,1,37.55913093,-6.73991418
Can Picafort,62.47725000442564,1,39.77848627,3.109475124
Montellano,61.98041942133375,1,37.00446329,-5.547153189
El Varadero,53.23800002038479,1,36.72781735,-3.5373880129999997
Onteniente,51.46235993920952,1,38.81268873,-0.6552527508
Ogíjares,51.36380894575505,1,37.12332051,-3.616356333
Albalat dels Sorells,49.627949140164255,2,39.5514312,-0.3362561821
Maracena,47.91599974036217,1,37.21047444,-3.640068913
Cártama,46.71000148929655,1,36.71072852,-4.662876339
La Hoya,44.90999998524785,1,37.6991864,-1.5830766909999998
Torre de Benagalbón,42.743999864906066,1,36.75470913,-4.254591634
Agadir,40.92539933328554,1,27.8144236,-15.52751978
Los Realejos,39.97499995166436,1,28.38905031,-16.58066244
Aldaya,37.756439177559166,2,39.45987245,-0.4884354307
Albatera,37.48037853650273,1,38.21219449,-0.8886021467999999
Arinaga,37.31219964292198,2,27.86975719,-15.41048387
Almácera,36.300000082701445,1,39.51413623,-0.3502692481
Sueca,35.77199996262788,1,39.21487509,-0.3080293423
San Fulgencio,35.28000008314848,1,38.12292212,-0.6990255078
El Ejido,35.17080122591257,1,36.78868707,-2.797746948
Andújar,32.55000016652047,1,38.23689872,-4.05329228
Alacuás,30.749999871477485,1,39.45149913,-0.47076925880000003
Cartaya,30.716939308976237,2,37.32668185,-7.1608575
La Roda,28.781999965198338,1,39.18824538,-2.160700718
La Orotava,27.710551031184195,1,28.40542612,-16.51959343
Segorbe,26.423999905586243,1,39.78779295,-0.4630087591
Chirivella,23.291999995708462,1,39.45913908,-0.4303317488
Almusafes,23.268000058829784,1,39.29700081,-0.4114597466
Benaguacil,22.446719654432236,1,39.59397553,-0.6168557879
La Eliana,19.741829667737782,1,39.56261838,-0.5261780308
Mengíbar,17.40762053397775,1,37.96221053,-3.8084284690000003
Colinas de San Antonio,15.587999667271976,1,39.56227259,-0.4954013374
Las Infantas,14.259959886454945,1,37.87413499,-3.738304946
Pulianas,13.671000316455961,1,37.22630839,-3.6094958150000003
Bollullos Par del Condado,12.651900279694608,1,37.33027671,-6.535900417
Puertollano,10.080000042915344,1,38.68523159,-4.122531079
Guadix,8.878559997426867,1,37.36308706,-3.0984819370000003
