city,total_margin,orders_count,lat,lon
Bendigo,1306.712143143477,8,-36.76948022846154,144.28218552307692
Yilkari,1259.4344937834903,9,-30.75544146,121.4524008
Ballarat,1257.5625865989548,10,-37.57307261333333,143.85719432500002
Cairns,1227.6873360501436,7,-16.930720115,145.72519325
Somerville,1223.5050006397069,1,-38.2161028,145.2226395
Bulga Forest,1210.6077118441726,3,-31.79629325,152.2610336
Pimlico,1208.622475689825,7,-28.84787615,153.5330101
Hoddles Creek,1185.412107768006,4,-37.8137305,145.544737
Beaconsfield Upper,1183.9356611599587,3,-37.99473811,145.4320453
Currumbin Valley,1151.9548835646765,9,-28.193578309999996,153.4125115
Onkaparinga Hills,1115.4508539642222,6,-35.14065734,138.5543129
Mount Warning,1101.7388912249392,5,-28.3763109,153.3073744
Yattalunga,1092.192045086323,8,-34.70818281,138.7613103
Launceston,1086.5298176261895,12,-41.4556464,147.14584148571427
Toolern Vale,1067.0463388870992,5,-37.62797895,144.5849581
Merrinee,1064.5205708083922,3,-34.34843144,141.5759767
Oakey,1033.3309481730378,5,-27.3988594,151.7136737
Dundas,1019.9013462259269,5,-27.541253730000005,152.720345
Megalong Valley,990.543933976239,4,-33.70314829,150.2431985
Limeburners Creek,983.7929964472967,7,-31.391222009999996,152.880885
Cossack,978.957838121522,7,-14.440629179999998,132.271049
Bothwell,962.5477136737878,5,-42.26918772,147.02785410000004
Gundaroo,926.8718572211017,7,-35.51038896,149.1555374
Redland Bay,924.7995878147613,6,-27.627748140000005,153.2677244
Ballajura,916.6709594929868,3,-31.84003042,115.8960197
Bowral - Mittagong,913.7711141681143,6,-34.52034662,150.5078442
Blairmount,907.9391744452622,4,-34.05004288,150.7983257
Lamb Range,903.8005854577385,9,-17.00407334,145.6989423
Pokolbin,890.7474222260478,5,-32.70951593,151.454475
Mulgrave,875.3885701928422,7,-19.93313854,147.2008221
Townsville,855.8956862272236,8,-19.293178978181817,146.77646695454544
Clonbinane,849.1550381352091,4,-37.28955374,145.1529063
Lysterfield,826.2177038451696,10,-37.92094296,145.2931499
Mia Mia,810.2431802591157,3,-37.1313222,144.5268639
Balliang,801.3808738898215,4,-37.74226524,144.3954109
Wallis Lake,800.6922268895185,6,-32.25426499,152.4774506
Newton Boyd,784.2986968566375,4,-29.685630389999996,151.9700222
Rocherlea,770.3204215688744,4,-41.38468208,147.1548938
Mandurah,769.105264984181,7,-32.563991136999995,115.71109488
Sherlock,760.1962233756005,6,-21.04824079,117.0421728
Tweed Heads,754.6690220592316,6,-28.19797764090909,153.49854815454546
Woodvale,725.7267035788793,7,-36.64844809,144.189631
Toolara Forest,719.9431210083376,5,-26.16925393,152.5972716
Buaraba,706.6031121037802,5,-27.419158829999997,152.427279
Jackadgery,703.6338915244273,8,-29.647841110000005,152.74433220000003
Wongawallan,688.8074118244649,3,-27.91196947,153.2548568
Diamond Creek,683.0008422647952,2,-37.66794094,145.1566781
Yadboro,678.4749086318225,8,-35.37599666,150.292686
Belair,657.7023576516107,4,-35.00685544,138.6425132
Rowville,654.4380601120018,6,-37.92434418,145.2439145
Colo Heights,653.833078623945,5,-33.30054557,150.7634036
Port Davis,647.1770717295635,5,-33.21360277,138.024141
Evans Head,642.5506509348025,2,-29.107316720000004,153.4161247
Pickering Brook,636.3662362558658,7,-32.01318392,116.1475304
Royal National Park,634.114320265882,5,-34.10574035,151.0521567
Ravensdale,627.3967393072172,8,-33.18653307,151.3795802
Mulgoa,621.6693641905779,4,-33.86307724,150.6665885
Mickleham,618.0986131177166,5,-37.55651275,144.9303955
Russell Island,615.8830800569822,4,-27.53317158,153.3491458
Houtman Abrolhos,613.6559982933104,1,-28.66288362,113.84708589999998
Bungonia,610.6258214434347,2,-34.70462047,149.7714642
Wollangambe,610.191835518684,6,-33.4596024,150.1941404
Wallangra,608.0060992299781,3,-29.64834269,151.1068064
Jimboomba,605.1419465654274,4,-27.81052111,153.016286
West Lakes Shore,596.4328731958263,4,-34.86582667,138.484935
Bucca,595.3150477468403,7,-24.85640653,152.2347541
Mount Seaview,591.5801975661363,4,-31.38019744,152.440489
Ranken,589.4943633637087,5,-20.48070774,138.6948591
Nimbin,583.2754181103314,5,-28.72804483,153.2612412
Granite Vale,577.0401609455022,5,-19.52760383,146.650267
Upper Lansdowne,565.7300730390793,4,-31.8999094,152.48290289999997
Epping,553.5501570168651,3,-37.63792907,145.0104421
Mount Gambier,548.7088607607108,3,-37.82842121,140.7803529
Myocum,548.3070019343868,2,-28.646095130000003,153.5602377
Temora,544.2294230912083,3,-34.42990866,147.590969
Walmer,542.2469422924308,4,-36.93597901,144.0148796
Tatura,536.4000296209131,2,-36.43291318,145.1745501
Trafalgar,533.6797117315668,1,-38.22359707,146.1668936
Dubbo,532.0260591125941,4,-32.20132695,148.6281866
Natte Yallock,531.0240001603961,1,-37.03521877,143.6735936
Stockyard Point,529.4214037740625,3,-22.99998841,150.6956673
Forbes,526.4139035784735,5,-33.45664743,147.8145643
Limbri,518.8872639693783,3,-31.087203870000003,151.1584264
Tyabb,511.27325631006363,2,-38.26514257,145.1844732
Mount Perry,503.262459690097,2,-25.05165971,151.7649168
Nanga Brook,503.09550150856376,3,-32.85801061,115.919957
Benalla,502.5948362727669,5,-36.57887415,145.9967509
Reefton,492.52547981188025,4,-37.70509537,145.804685
Kobble Creek,491.8647192574268,2,-27.32528028,152.8308937
Patonga,475.93480745659053,3,-33.5142082,151.2743992
Teralba,473.21234629232214,4,-32.95402028,151.6092791
Murrindindi,465.99113967202663,4,-37.30589729,145.4539561
Rosevale,464.9206485741492,4,-27.75251325,152.5101328
West Wodonga,462.21683386852203,5,-36.11702246,146.8492798
Warragul,454.7508262779285,4,-38.16117886,145.9385524
Patho,453.26615731123474,3,-36.12201725,144.6400852
Barakula,449.41608934652254,2,-26.36160883,150.684412
Frankfield,447.9477058523588,4,-22.44641442,147.1902094
Wee Jasper,443.4737990480706,6,-34.91633908,148.7960123
Berwick,437.5772375926221,5,-38.02739229,145.3516087
Murrami,431.24156896771524,2,-34.49459478,146.3112123
Jerangle,409.4208311639801,4,-36.27330497,149.1351703
Narromine,400.49183979449407,2,-32.25684979,148.1404522
Black Creek,395.05935254660767,4,-31.629201510000005,152.6267783
Lang Lang,391.91399940848356,2,-38.30623329,145.5588244
Pipers River,389.8893679128972,3,-41.14467132,147.043274
Jerrabomberra,378.963593582397,1,-35.3833661,149.2012352
Deception Bay,378.40246920980934,1,-27.182889739999997,153.0159907
Tenterfield,373.4477650520499,4,-29.02734129,152.0267409
Tomago,366.92357769226845,2,-32.82291595,151.6579123
Rochedale,358.47623996498646,1,-27.57920735,153.1254226
Bunbury,354.29805082162545,6,-33.38006394,115.6487362
Stawell,352.05300088226795,1,-37.05816873,142.7705338
Shoalwater,350.4434373688674,4,-23.65993876,149.48335689999996
Highbury,349.66758170238336,3,-34.85206048,138.7178696
Tuan Forest,345.8713209794418,3,-25.64915754,152.6366451
Lenah Valley,344.43786216005344,5,-42.86628219,147.2853456
Moormbool West,344.3989516298326,4,-36.84976289,144.7406652
Warrnambool,340.1955005776808,4,-38.36658489,142.4881631
Goldsborough,339.4099545863338,4,-17.11207051,145.7777489
Mildura,334.0595970292589,1,-34.20801672,142.1245535
Bogie,333.9360019366667,3,-18.50753085,148.1477957
Calperum Station,333.73710018979534,4,-33.80144585,140.659853
Armadale,332.7752410863286,3,-37.85668946,145.0201624
Gunnedah,332.75387832790506,1,-30.92726456,150.1854953
Moyston,332.63549665101067,2,-37.27360522,142.9485148
Woronora Dam,331.3111150511262,2,-34.19013359,150.9526717
Tongarra,320.61959236299765,2,-34.58223024,150.7483163
Narre Warren North,316.4375975398734,1,-37.97630502,145.3271303
Sunbury,313.1026802060415,5,-37.54986494,144.7353476
Hazelbrook,312.6346747412529,4,-33.72855329,150.4557166
Lynam,312.2361334050753,5,-19.22933166,146.5481646
Cooloolabin,311.6767565061226,6,-26.61176623,152.9311833
Minnamoolka,308.18922564329085,2,-17.92045728,145.1567432
Castlereagh,308.03771249711394,2,-33.69342013,150.6886912
Lake Saint Clair,303.5375731882158,5,-42.39356057,146.5311252
Beggan Beggan,299.68214901728777,2,-34.56508633,148.334036
Eynesbury,296.9999996200204,2,-37.75613977,144.5548914
Lavington,292.89678704654165,3,-36.03027961,146.9247432
Wonthaggi,292.17842989610665,3,-38.57554074,145.5892083
Broken Hill,292.0171220185916,2,-30.416658590000004,141.779586
Carani,291.3113382533303,2,-31.409403659999995,116.48259760000002
Jeeralang,289.2457219286437,2,-38.28170796,146.4205743
Durack,286.5908985939569,3,-16.21552023,127.64666240000001
Wellington Park,281.6695798625332,3,-42.94675551,147.1848788
Greenbank,280.9571747196856,2,-27.72680189,152.9309677
Mitchell,276.2018366665968,2,-12.5126925,130.996827
Wellesley,275.8346408151841,3,-33.20612108,115.72921439999999
Cradle Mountain,267.280676263116,3,-41.60872857,146.0629633
Laceys Creek,266.6631016524493,2,-27.151548970000004,152.7666011
Canyonleigh,265.79999970272183,1,-34.6070473,150.3733255
Wallaroo Plain,262.90533869474575,3,-33.93188147,137.6436832
Churchill,259.36979878663345,1,-38.31633833,146.4232518
Mount Buller,252.6419999152422,1,-37.23181637,146.2804539
Nuriootpa,249.7039146873019,2,-34.452535,138.9775456
Woombye,244.04640771521176,2,-26.6571393,152.9785029
Mount Stuart,241.78211975731062,1,-19.35503357,146.8136236
Bournda,235.4159903339446,1,-36.83402567,149.8845729
Meerschaum Vale,232.34400035440922,2,-28.8888335,153.4363747
Briagolong,231.37823571182298,1,-37.71431274,146.9473248
Bendoc,230.98350937662275,1,-37.35399553,148.6074534
Braidwood,229.2900004740805,2,-35.4149112,149.8569302
Jamberoo,228.74642937624705,2,-34.65944745,150.7880212
Elgin Vale,226.1385001279414,2,-26.64441254,151.9630639
Wooroonooran,226.07283253094005,2,-17.43937242,145.8493437
Tantanoola,224.55243144233864,1,-37.52687141,140.3061969
Moree,224.2843206082213,2,-29.37650952,149.6762646
Injinoo,224.2800009548664,1,-10.9296492,142.3677245
Sawyers Gully,222.92229185942705,4,-32.78597275,151.4530268
Braybrook,214.9960271092612,2,-37.78668414,144.8548364
Port Stephens,213.3725942941546,3,-32.70738445,152.0486858
Knoxfield,213.250229866561,2,-37.89056385,145.2493798
Beechworth,210.66294009089603,2,-36.35470227,146.7105004
Marcollat,208.99835541808633,3,-36.85065834,140.6082544
Kyabram,208.275000102818,2,-36.27831806,145.0738189
Beauchamp,208.26344981781315,2,-35.7310945,143.8436524
Cement Mills,204.68601016812934,6,-27.78753205,151.6332619
Copperhannia,203.76608444904147,4,-33.50971594,149.5662223
Tandegin,203.47094841691774,1,-31.515295819999995,118.3367435
Dumgree,199.1357981556522,3,-24.42808066,150.4914175
Bridgenorth,196.48481915368728,2,-41.37224828,146.9954522
Burgowan,193.0030195814837,4,-25.29398208,152.6098431
Currency Creek,192.69464887613654,2,-35.47355791,138.8060385
Lyndon,191.17811706306517,1,-24.616049630000003,114.4604135
Bromelton,190.5427506593987,2,-28.054276580000003,152.9487535
Rowland Flat,189.88500025961548,2,-34.54235162,138.9481731
Septimus,188.62931960321995,1,-21.25438995,148.7882738
Innawanga,185.9388268232998,1,-22.75724821,117.2701273
Cunjardine,185.6359228721577,2,-31.56299059,116.7398933
Pakenham,185.45454491602635,2,-38.07091137,145.4921671
Lilydale,184.29011797649147,2,-37.75566417,145.3678129
Cargo,183.18228110338123,2,-33.28274973,149.0546976
Narangba,182.23500067368147,1,-27.18677904,152.9308543
Deanside,181.74617634825375,1,-37.71945523,144.6993082
Clarence Town,179.91356978642597,1,-32.62128833,151.6899016
Petrie,179.87187006326474,1,-27.26493694,152.972349
Christies Beach,174.9984027896248,2,-35.13475889,138.477599
Berry,172.90476514274417,1,-34.76112136,150.6838348
Undera,171.48129307633548,1,-36.29695518,145.2682795
Monbulk,168.43776452543378,2,-37.87400029,145.4278176
Cooloola,168.43659109042568,1,-25.98160473,153.0045512
Andromache,166.8239997003693,2,-20.40919719,148.5258232
Minigin,165.3626134676108,2,-32.95108411,117.3438097
Warrawidgee,164.93400010373443,1,-34.34842387,145.9218086
Naturaliste,164.307091691112,1,-33.61472779,115.08000020000001
Littlehampton,164.02500048279757,1,-35.04241146,138.8640008
Coldstream,163.5,1,-37.71140198,145.4244373
Secret Harbour,163.0530002071755,1,-32.40594137,115.7582109
Buffalo Creek,162.82628651326058,1,-12.372526889999998,130.9153527
Officer,159.4587572153539,1,-38.07374936,145.4168926
Talmalmo,156.1064723700124,2,-35.9712002,147.1791453
East Haldon,155.06850114685668,2,-27.69782719,152.2517973
Birkdale,153.7107317638327,1,-27.498529379999997,153.2108117
Lightning Ridge,151.62360441755465,3,-29.26943882,147.9877848
Mount Coolon,150.52559703233243,2,-20.99279035,147.4880582
Parkes,146.67390156421288,2,-33.09550276,148.2242627
Ferodale,146.4119999720715,1,-32.7638157,151.8620077
Highett,143.7614426595694,1,-37.95037685,145.0404444
Fiddletown,143.4177912444936,2,-33.58918546,151.0798131
Shoal Bay,141.95555831524598,3,-12.38429372,131.0391782
Dural,141.77699986472726,1,-33.67551591,151.0357641
Wilmot,140.77965117991937,2,-41.31974617,146.2177118
Rawbelle,140.26799889537693,1,-24.85536246,151.0843585
Ocean Grove,139.63403698950916,1,-38.25985795,144.5381188
Karnup,137.89622924659074,2,-32.41744454,115.7945186
The Keppels,137.21789941621049,1,-23.20732729,150.9260648
Arumbera,136.41600018180907,1,-23.77613412,133.8545135
Ward Belt,136.29374953310003,3,-34.58520986,138.7318737
Ellenbrook,135.96318076308043,2,-31.768120840000005,116.0244222
Upper Rouchel,131.92530053038226,3,-32.08496267,150.9763507
Burnett Creek,131.80260444497466,1,-28.08880033,152.6666333
Glenore Grove,130.09092168172626,2,-27.54969577,152.3906253
Port Kennedy,128.5202127164425,2,-32.37222861,115.75380260000001
Deua,127.74084288007379,2,-35.90864193,149.9081481
Jindivick,125.06399960350245,1,-38.13848937,145.8415566
Kew East,124.66212041264133,2,-37.79062729,145.0525383
Mount Martha,124.12874961425923,1,-38.2754807,145.0306483
Chambers Flat,121.95204334799855,1,-27.727171,153.1013156
Blue Mountains,121.94466041628846,3,-33.716896312500005,150.3622455
Cygnet,120.66195222279356,1,-43.1724833,147.1329822
Strathmore,119.11647209066385,2,-17.96717911,143.4221919
Ellangowan,118.97400051914155,1,-28.87479917,152.9575047
Miranda,118.9650000706315,1,-32.58209892,137.8200612
Doreen,118.34958039937734,2,-37.59486256,145.1188269
Bowelling,112.29740961696223,2,-33.38814228,116.2795896
Sassafras,106.84800018835813,1,-41.23817177,146.546274
Emu Park,106.34453952623069,1,-23.2701137,150.8158533
Manly,106.06859886536527,2,-33.80485888,151.2912981
Canowindra,106.00200037658215,1,-33.54442949,148.6363435
Roxby Downs Station,104.8320001848042,1,-30.60534416,136.7042214
Burringbar,103.6318458324015,1,-28.468960639999995,153.4949753
Elimbah,102.40800044685602,1,-27.00006126,152.9608615
Noosa North Shore,101.42823337069943,2,-26.29810925,153.0030965
Elwood,101.05584122487143,2,-37.88079276,144.9854806
Barrington Tops,99.27449961332603,2,-31.92964805,151.8190969
Togari,97.55999989807606,1,-40.90415762,144.9339757
Tea Gardens,96.20999996736646,2,-32.6554722,151.9230071
Gingerah,95.86499971279409,1,-18.63977602,122.47727000000002
Upper Barron,95.85450008511543,1,-17.32212487,145.4994911
Lonnavale,95.18660970250457,1,-43.16075566999999,146.9195478
Meelon,93.26700014993548,1,-32.64644979,115.84757310000002
Emerald,91.65000021457674,1,-37.92068668,145.4571928
Langhorne Creek,91.47150004422292,2,-35.30691128,139.0153289
Upper Corindi,89.4600000246428,2,-30.067195780000002,153.1535767
Serpentine,88.8929999830434,1,-32.366375,115.9582219
Torres Strait,88.79994030146062,2,-10.08469321,142.3497384
Cape Cleveland,86.57999971322715,2,-19.30892726,146.9666336
Shelburne,84.13317292765709,1,-13.97914143,140.0545823
Durong,84.07274873703997,1,-26.529508360000005,151.5528592
Three Rivers,83.3849999634549,1,-20.1105263,140.3100266
Cordeaux,82.20876047581226,2,-34.40395499,150.7868579
Mount Cottrell,81.74999984912576,1,-37.8333678,144.602922
Toolonga,80.91000029817225,1,-27.41454569,114.7124846
Holsworthy,78.78000056371093,1,-34.06682009,150.9140337
Lowanna,78.5077816234378,1,-30.20241036,152.9965782
Moranbah,77.74799957871437,1,-22.027827579999997,147.9318322
Irrewillipe,77.57568032134293,1,-38.3683654,143.5427217
Toolleen,77.21999993361533,1,-36.75941104,144.2892015
Kullogum,72.73545249245056,1,-25.20762773,152.3339248
Great Sandy Strait,69.94251300357074,1,-25.385134159999996,152.8724723
Barmera,69.49821258328198,1,-34.28388396,140.4455396
Lake Gilles,64.05114292669728,1,-32.70951378,136.7592835
Arrowsmith,63.224251143436874,2,-29.32568789,115.09174990000001
Toolangi,62.94416942630143,1,-37.59089479,145.5190352
Leongatha South,62.08230131597891,1,-38.458296,145.983557
Blackmans Bay,61.425000191666186,1,-43.007536390000006,147.3181832
Chadstone,60.10497254240021,1,-37.8821401,145.1001724
Basalt,59.266797376786165,1,-20.23380582,145.9617891
Boneo,58.727069223374414,2,-38.42095995,144.896351
Napier,58.03839168500214,1,-34.93866723,117.8357195
Berkeley,57.47724173809424,1,-34.47865604,150.8431975
Maragle,57.33510139186083,1,-35.79284348,148.0369748
South Morang,56.879999963566654,2,-37.63233942,145.0847311
Jolly Nose,56.411189263803365,1,-31.58058989,152.8093609
McLaren Vale,56.28180041633249,2,-35.20301648,138.56744
Waitpinga,55.955159625645855,1,-35.52239418,138.5283342
Arthurs Creek,55.61999972909689,1,-37.58106562,145.2213142
Selwyn,55.00691905528486,2,-36.85654651,146.8155537
Port Kembla,53.511032639527016,1,-34.47054021,150.895331
Hargraves,52.78265933489442,1,-32.62709012,149.6364715
Risdon Vale,52.27256944445341,1,-42.80817195,147.3702406
Tanami East,49.50465112560466,1,-16.79745292,132.8294165
Wabonga,49.03307847855807,1,-36.59989081,146.4368808
Wilton,48.5903097585091,3,-34.22762661,150.6334193
Nankin,47.81700095282122,1,-23.31210604,150.6075254
Toonumbar,46.606682249795355,1,-28.50085016,152.9177436
Lakesland,41.58000010997057,1,-34.19120395,150.5136691
Killingworth,40.74965957651675,1,-32.94570683,151.5510556
Mount Colah,37.95000007376075,1,-33.66679021,151.1281128
Palmwoods,32.77500009862707,1,-26.69336505,152.9493251
Port Fairy,32.62367961216688,1,-38.26734061,142.1434986
Kongorong,30.14009867308438,1,-37.86051095,140.7243155
Rockleigh,28.925909658684546,1,-35.06142782,139.1551182
Bilpin,27.895709693939388,1,-33.48568647,150.6208725
Karrakup,26.517959552586962,1,-32.24406135,116.03840280000001
Busselton,25.794269904534815,1,-33.72070019,115.3031855
Cowra,25.72283963538319,1,-33.87696626,148.6301863
Tanami,25.1940000448376,1,-19.18798242,127.52758920000001
Condobolin,20.223000029101968,1,-32.80177647,146.5734728
Flinders Chase,19.202189671286792,1,-35.82997737,137.165327
Fitzroy,18.63305907613278,1,-37.80090846,144.9791573
Figtree,18.35262023352005,1,-34.43078458,150.8487473
West Wyalong,17.60550056720898,1,-33.78792572,147.2157357
Central Plateau,17.526600005292885,1,-41.72613057,146.4872377
Creswick,17.41256966402784,1,-37.39203049,143.8651121
Crafers - Bridgewater,13.597499712891878,1,-34.98793308,138.700266
Thornlands,12.96255054543615,1,-27.56744449,153.2612001
Lalor,9.623999965377156,1,-37.66584797,145.0074684
Pine Lodge,4.536239970842599,1,-36.44483636,145.4799659
