city,total_margin,orders_count,lat,lon
Pomona,6421.5656935519455,34,28.0134255845,-90.696629165
Fontana,6416.743196109895,39,34.10535669894737,-117.46415144912281
Auburn,6376.1185627727455,39,35.48766930656716,-84.5516164938806
Burlington,6366.963340691598,50,39.32732470285714,-82.25847816085715
Oklahoma City,6308.932515807716,62,35.520938822235294,-97.59383888917648
Miami,6290.609219927093,47,25.7751245196875,-80.24494413250001
Ontario,6268.547024012289,48,34.041629500897436,-117.61405434871794
Lincoln,6219.360413547293,55,45.115763351375,-66.86636479377624
Concord,5935.020882545765,41,37.2644884982258,-100.96418347870967
Chesapeake,5852.1604686145465,31,36.731051524468086,-76.32369242
Fremont,5850.2330917492545,52,37.911574575571436,-118.271611779
Sugar Land,5795.286821113447,46,29.592683703000002,-95.63383509583333
Modesto,5781.674663394393,33,37.653222047968754,-121.0258893328125
Thornton,5773.227448877282,41,28.993564666774194,-63.45891899838709
North Charleston,5734.126668496531,36,32.92114105482143,-80.10370071803571
Tampa,5716.466272124324,44,28.02883243854839,-82.4183457933871
Monroe,5674.624770266853,42,35.420050307833336,-84.91613058916666
Denton,5595.464540358895,44,37.79615455962264,-75.6136626205283
St. Petersburg,5554.565819340275,42,27.807162844237286,-82.66830294457627
Oxnard,5488.847797941041,40,34.19390737035088,-119.16807947894738
Boise,5473.667632762572,31,43.619557978799996,-116.29363343
Bethlehem,5430.419121163278,25,40.19543029272727,-75.91176611787878
Miramar,5422.886605778379,41,25.9851762520339,-80.26986034457627
Franklin,5407.120531335824,37,38.67640992118644,-85.95749255033898
Pasadena,5395.876723407219,46,31.03472998047619,-102.09599488904762
Hillsboro,5370.415247947697,29,43.53305563666667,-110.77542046285714
Augusta,5322.259004006362,32,34.54079553020833,-80.79440385770833
Tallahassee,5264.821997914866,48,30.509690836031744,-84.25981314206349
Sacramento,5256.960476141159,38,38.57935450714286,-121.48624031607145
Greenville,5190.132025206331,44,35.42434386428572,-78.36661271857143
Gilbert,5151.5222591055035,38,33.32386387807017,-111.76666691403508
Anaheim,5122.301922922513,44,33.826420487540986,-117.91074753278687
Dublin,5114.280735702843,24,37.81921873416667,-92.7839150086111
Hialeah,5113.279076021367,37,25.871579152711863,-80.31397053711865
Madison,5031.737307156916,40,38.77776416655172,-89.0685829363793
Port St. Lucie,4991.077859985644,23,27.2877725075,-80.35973369899999
Montgomery,4958.435734454587,39,33.056368900526316,-91.2434122254386
Baton Rouge,4925.0418840518705,26,30.432565174999997,-91.11962627972223
Lexington,4896.6333766703065,43,36.431870582131154,-83.03887458049181
Reno,4821.1197368192215,27,39.48443049877551,-119.79341399795918
Santa Ana,4804.718825878371,35,33.72772835421053,-117.89224293508772
Olathe,4781.910912440911,28,38.85140015261905,-94.80764493833333
Fayetteville,4774.9012160187285,37,34.775827465490195,-82.31760269196079
Santa Cruz,4765.357929605981,31,15.373483536749998,-79.0310105075
Oakland,4706.974157303317,41,37.79230055728814,-122.21787687457628
Leesburg,4705.8626631969655,21,36.80354335709677,-79.32281997064516
McKinney,4698.518384188548,38,33.186682076981135,-96.67828123245283
Cape Coral,4679.807197064286,25,26.639297946744186,-81.97780780465116
Vancouver,4646.927720874145,30,45.634707811304345,-122.52737003913045
East Los Angeles,4611.235807082379,30,34.037817498076926,-118.17518284230769
Vista,4598.48624949679,23,33.202363653333336,-117.22719485897436
Santa Clarita,4576.22698117193,34,34.427309079387754,-118.49342670612245
Plainfield,4545.142835127495,33,40.88695807292683,-85.95634103292683
Corona,4533.512887099996,30,33.83032751931818,-117.52672835
Arlington Heights,4528.488949399063,29,44.10445990232559,-96.67106665372094
Irving,4462.461808046919,34,32.831817650727274,-96.96278395636364
Corpus Christi,4436.669338816343,34,27.67897499042553,-97.42806015446808
Bloomington,4357.330823896122,37,37.58325489425532,-97.3520662293617
Georgetown,4340.841997230012,30,34.47370620891304,-86.04709896521739
Lockport,4336.351940659136,22,42.5618304917647,-82.27235321441177
Loveland,4322.003795590692,28,39.83447699311111,-94.47764778888889
Knoxville,4320.079446754136,34,35.936216168571434,-83.99205774040816
Eugene,4320.075304624965,32,44.03815072,-123.146845378
Athens,4271.207146412697,33,35.44356565608695,-83.64208740934782
Lafayette,4215.081584785231,28,35.19071512425532,-97.23029376170213
Appleton,4210.6617740120655,33,44.265516039148935,-88.39274807234042
Beaverton,4201.173772588161,40,45.48073978879311,-122.82067265862068
Darnestown,4194.130620741449,21,39.127689440000005,-77.28800531
La Cienega,4172.789740259361,11,35.6211373,-106.1142648
Tempe,4126.060958024722,27,33.387558842162164,-111.93201596486486
Cleveland,4115.750897299963,32,34.48212601775511,-68.57588935816327
Cumming,4114.254223123196,36,34.207046084,-84.128886252
Wichita,4084.6712068922743,23,37.68483195692308,-97.38831645128204
Orange,4083.6530144235294,15,37.565967480322584,-68.79952705509677
Winston-Salem,4054.538781393831,31,36.06598105170731,-80.25533983292684
Hamilton,4013.8644982765177,45,41.550801346607145,-61.34362804167857
Clarksville,4006.179627769078,28,36.54078183829268,-87.35959187902439
Fairfield,3999.2282786818932,35,39.308883685333335,-92.40125155866667
Dover,3984.795778737891,17,40.34677459291667,-74.16957778375
Rochester,3983.559679487779,31,45.14300665061224,-67.17024645836122
Newark,3974.5202428426837,30,39.6959801812,-89.50978293680001
Clovis,3964.7632429216756,35,36.271755019591836,-115.64042733265306
Minneapolis,3956.684424998073,36,44.95239482884615,-93.25528922346155
Jurupa Valley,3956.2728981113582,20,34.000648595161294,-117.47405539032258
Hoover,3949.621853905385,23,33.381344857692305,-86.78723990692308
Spring Hill,3938.082821420194,26,29.683556834444445,-83.26895687138891
Ashburn,3916.73966624742,28,39.04115859,-77.48009503
Greensboro,3901.0482370968334,31,36.062340432702705,-79.8104836445946
Westfield,3900.7918588773914,26,40.419009991,-80.178690413
Garland,3882.6488190702166,26,32.90946973439025,-96.6285304097561
Anchorage,3880.9681375939936,27,61.16247152046512,-149.65714866976742
Salisbury,3852.856679678969,33,38.6392226942,-68.03538206930001
Wilmington,3849.918579513341,28,36.26489465289473,-77.01739258368421
Marietta,3843.063266985987,31,34.21822177325581,-84.34101816744186
San Bernardino,3825.1657797772414,28,34.183888406410254,-117.30235532307692
Pikesville,3805.794316229021,7,39.3826918,-76.72555787
West Valley City,3781.9496883940283,31,40.68730147591837,-112.01224860204083
Taylorsville,3779.8938621659686,15,40.655985452857145,-111.93898612857143
Torrance,3767.1680349557864,23,33.83704335388889,-118.33753535277778
Kansas City,3732.8168968379655,34,39.175895754318184,-94.56652236977273
Florence,3732.577324839853,28,35.20625567388889,-92.62507617805556
Hanford,3721.397212332873,19,36.28352886,-119.6217614
Mansfield,3714.9127425244606,26,37.237258011891896,-70.8841319572973
Woodbridge,3689.5558158272256,24,38.62340374,-77.26280784
Dalton,3672.0241441973208,16,34.778532425,-84.9424140209091
Delaware,3650.086954562842,18,40.29746726,-83.06203647
Spokane,3633.3470038443775,26,47.69338023060606,-117.42574813333333
Ventura,3625.7225235306432,25,34.247412015882354,-119.3111002764706
Rialto,3621.3363043348427,24,34.62601657,-117.464853
Sterling Heights,3606.1798747221083,26,42.57528009828571,-83.02188295171429
Newport News,3597.0581956459273,21,37.09877306064516,-76.53725855612903
Fargo,3588.1320539599233,23,46.84619665447369,-96.8338261613158
Franconia,3580.869134144492,15,38.75636562,-77.14893584
Chula Vista,3558.4578227135435,34,32.61841910709091,-117.03386228545455
South Fulton,3537.533157288546,32,33.62409719181818,-84.52569820272728
New Castle,3532.5065995399555,24,39.88543631309524,-78.94701677380951
Lindenwold,3515.632739807714,21,39.80630675,-75.00090031
Huntington Beach,3467.9542872519987,27,33.69574064675676,-118.00270887837839
Fort Lauderdale,3464.4120281637915,31,26.14682396926829,-80.16443557658536
Bellingham,3417.417058274063,15,48.77004972375,-122.48223513750001
Tacoma,3413.2395659099725,20,47.237609823,-122.43630648
McAllen,3391.6736934408054,36,26.216456649347826,-98.24333747630435
Elgin,3381.9571448849592,33,40.30380810844444,-78.30241872608889
Murfreesboro,3366.7202810159724,28,35.85480868771428,-86.40026055257142
Buford,3354.5381556810053,19,34.11144161,-83.98646546799999
Everett,3350.750658073464,31,46.59419076902439,-109.72554358536586
Laredo,3327.806043343615,30,27.603275802978725,-99.51937527127659
St. Cloud,3304.941480164798,22,32.954423706363634,-84.81133530787878
Johns Creek,3302.787444610188,24,34.02850715647059,-84.21846795823528
Scottsdale,3293.1996255088916,23,33.57359722882353,-111.88632711764707
Arden-Arcade,3291.257902189072,24,38.59802819741936,-121.38651128387096
Winter Haven,3284.8462141867785,21,28.019616267000004,-81.71489937499999
San Tan Valley,3283.548959037608,24,33.204683564571425,-111.51563844857144
Cary,3255.653721579913,28,37.35455898195122,-81.10852217585366
Florin,3255.4272484672133,12,38.4888974,-121.3954942
Pasco,3254.006890339224,20,46.41834569,-118.9074779
Jonesboro,3214.6328682113162,19,35.00601115935484,-88.4524471148387
Fairview,3213.9313708102604,22,35.07014412483871,-81.81250379612904
Naperville,3209.4853057207283,25,41.735138174166664,-88.1524186275
Apple Valley,3194.5752562542693,26,35.65214812405405,-114.56030448486487
Apache Junction,3192.0839618373716,23,33.45908286108108,-111.41362086486485
Nampa,3191.689625630469,24,43.56269872617647,-116.5958077235294
Troy,3191.2105015869506,20,40.79416569,-81.92213836875
Rowland Heights,3179.84026892853,16,33.98062425,-117.901618
Brentwood,3178.566537362255,26,37.978875329032256,-96.80428923225807
Savannah,3167.8094974976134,24,31.997673182777778,-81.14190256138889
Grand Prairie,3161.6401146077555,28,32.697441594411764,-97.01846147529412
Salinas,3159.01332048569,31,16.57725474190476,-91.35007773047619
Pearland,3152.8601330024326,24,29.553528539310342,-95.31883595344827
Saint Charles,3137.1143890054864,22,38.761109401612906,-88.31956292967743
Danbury,3136.6218842153908,26,41.403728994285714,-73.47224449571428
Rock Hill,3135.8995487937077,15,34.92774872,-81.051384415
Yuma,3124.684481375604,22,32.929375446774195,-114.35620970000001
Salt Lake City,3110.9555869625988,25,40.75222634868421,-111.9119544105263
Apopka,3106.5719517592365,19,28.70797288272727,-81.53644647
Santa Maria,3101.4504467743022,20,34.951334075,-120.47495190882353
Conroe,3090.75852494868,26,30.33141250789474,-95.43887595052632
Mandeville,3088.074717262814,11,30.391812033125003,-90.0479936375
Taylor,3070.787415146916,16,36.405171460000005,-90.328588505
Hickory,3067.0707582936734,15,35.73201546888889,-81.34783217814815
Bismarck,3063.022504247524,24,46.78043238911764,-100.66974132941176
Hawthorne,3025.7817321676303,21,33.91419704,-118.3489669
Sebastian,3023.502215056419,11,27.791117239999995,-80.48700492
Westminster,3020.8610255154204,26,37.72584478029412,-109.62434805882353
Brick Township,2995.651364913172,17,40.06919722666667,-74.1131739375
Bensalem,2979.67149745083,14,40.10461809,-74.93873121
Cedar Rapids,2972.8299387057873,22,41.994552452068966,-91.6940936037931
Peoria,2972.667984815278,26,35.08750707382353,-107.59050145147059
Hampton,2969.914221615164,14,35.728477081818184,-79.27311988272727
Visalia,2968.502646870891,21,36.34880556806451,-119.33200356451613
Longview,2957.7571762729426,16,34.87752014913043,-99.66434544130433
Conyers,2956.7953201486052,19,33.639900386,-84.027644288
Bull Run,2949.5520760124073,14,38.79360838,-77.52882132
Amherst,2917.599570522816,14,42.507806405454545,-73.91131161181818
Sherwood,2910.871785285226,18,38.871269515862075,-103.86506480689654
Kathleen,2906.0616802274913,12,28.12737534,-82.02929153
West Jordan,2905.244520615404,18,40.60361859964286,-111.99403865714285
Lakeland,2890.926615014934,26,29.12762241235294,-83.09145651647059
Norman,2884.4461373294084,20,35.239943675384616,-97.44227296615385
Fort Wayne,2881.8088372621355,20,41.13438221733333,-85.07777762133333
Avondale,2869.281912925481,16,33.439448584,-112.321254288
Yonkers,2867.2778723679157,27,40.93751903684211,-73.8762411218421
Conway,2865.6906999022244,22,34.51803386029412,-86.51453214500002
Garden Grove,2862.9279878299535,21,33.781483288064514,-117.95300126451612
Beaumont,2859.1009576721717,29,32.394852413589746,-108.21518931538462
Huntsville,2858.8778901155933,24,32.99602223735294,-90.52258814735293
Clinton Township,2854.6897798896034,21,42.59601111166667,-82.92448665416667
Pittsburg,2851.328069240753,20,38.01139832,-121.91112360000001
Carmel,2844.9390527525693,23,39.971707307027025,-86.13326917675676
Broken Arrow,2835.737574457979,25,36.02978309117647,-95.77446788764706
Stonecrest,2835.567126240259,17,33.7024363,-84.12514053
Bellevue,2830.2704965442376,23,45.702995634516135,-114.54106145322581
San Benito,2826.882118642515,16,26.10708885,-97.63775797
Fort Collins,2812.8918336797265,25,40.58087685756757,-105.05156152162162
Atascocita,2808.836389351648,16,29.962273077692306,-95.23427146153846
Mount Pleasant,2808.021725522136,16,35.20227337047619,-81.72164329095239
Brandon,2794.1754568876613,16,30.8423350288,-87.4582363344
Cornwall,2790.3917214764365,10,40.29502626,-76.42474632
West Goshen,2788.9689479008725,22,39.94574316818182,-75.61138910272727
Roswell,2773.991811899042,17,33.5766046676,-95.55769494319999
Buena Park,2770.47864139778,20,33.854385990588234,-118.00613147647059
Clinton,2765.9444349006203,26,38.203779551351346,-79.59000829243244
Redlands,2737.6540888297964,15,34.03966306904761,-117.16266993809523
Rapid City,2734.3251090619115,18,44.12071689666667,-103.23962481111111
Upper Arlington,2724.4314519235013,16,40.033838266,-83.0738671125
Chandler,2714.6673825707853,22,31.50051982970588,-104.06079046470587
Medina,2710.5068078327936,13,41.14254534,-81.85729604
Palmdale,2709.5016052931005,22,34.507667546774194,-118.14295579354838
Corvallis,2708.5176099526116,16,44.63690389,-123.276223
Belton,2702.961666319345,18,35.47711428428571,-95.81994504142857
Baldwin Park,2700.8268596737994,17,34.09454547,-117.9681652
Griffin,2700.274070701328,17,33.26879118956521,-84.27206711086956
Mesquite,2699.8722846186265,16,32.7955917336,-96.61797646000001
Oceanside,2682.056285802558,23,35.01983750272727,-106.72290949696969
Redwood City,2679.366512744279,8,37.50042885166667,-122.20960873888889
Florissant,2675.295627266497,15,38.80017246,-90.29602489999999
Chico,2670.0057973516286,20,39.78612330384615,-121.84827388846155
La Crosse,2663.3233078293615,21,43.80038568,-91.14956747000001
Lauderhill,2663.0113914703634,17,26.16763743125,-80.22638401333333
Arvin,2659.082157405878,8,35.10933401,-118.81964369999999
Oswego,2657.014682280712,15,42.55049385,-82.3918538
Burnsville,2649.9313778112164,9,44.777730260000006,-93.27403534
Rexburg,2641.8398162469293,9,43.81535590000001,-111.843299
Bend,2638.9676920047004,21,43.99644024971428,-121.23076661428571
Moore,2637.026543035176,18,35.33615941,-97.47644049
Kings Point,2629.5996291006086,11,26.45499467,-80.1726972675
Middletown,2627.236192424101,22,40.154970098387096,-79.1026476367742
Rancho Cucamonga,2622.8563263888973,28,34.14738047459459,-117.56503327027028
Des Plaines,2617.370982175456,20,42.03996716533333,-87.89256703533334
Allentown,2610.4126555876633,20,40.603141220000005,-75.51484162615384
Carlsbad,2608.5903831417104,16,32.92132841222222,-113.9694703888889
Santa Rosa,2605.7628158589173,23,38.43464039366667,-122.73547730333333
Brownsville,2588.2082111738537,26,25.98317435625,-97.5077983495
Town 'n' Country,2587.324774911339,12,28.0002380036,-82.57026465640001
Olympia,2585.574048904737,13,46.99823548,-122.91053623333333
Lucas,2582.0337661247618,16,33.08910561,-96.60836541
Smithtown,2573.6385899448765,10,40.85330936,-73.21022626
Fountain Valley,2563.760285793981,14,33.71045239000001,-117.9512769
Elk Grove,2558.240705003184,24,38.415289400909096,-121.39815625151515
Glendale Heights,2555.351338160861,9,41.91934223,-88.0774339
Midland,2552.6968894852866,16,32.57761238636364,-101.28023049636363
Holly Springs,2549.7593640489586,17,34.78118755296296,-82.15069780296297
Parkland,2519.555325081343,13,33.893170566818185,-95.59496065272727
East Windsor,2514.1846530850084,5,40.25696169,-74.53211317
Evans,2514.0908198139546,14,38.20433374454545,-97.53904286636363
Kingston,2513.0114943078006,13,41.66480782,-74.80570917363636
Saint Paul,2505.4243165523358,18,44.94966111821428,-93.05508105214287
Leavenworth,2504.9479887376033,16,39.27743252,-94.98652639
New Caney,2500.537452940907,6,30.158231099999995,-95.19189806
Bryan,2497.947233196608,11,30.66614710111111,-96.33943344166667
Billings,2493.6064938198233,21,45.84037120885714,-108.50791975714286
Sandy,2492.403578997839,18,40.56665386,-111.82366303333333
South Hill,2486.649800289199,16,44.589952484583335,-97.48395091958334
Dale City,2483.511298133728,12,38.64334556,-77.34835872
Hayesville,2476.652691252277,13,45.020222940000004,-122.9238722
Sandy Springs,2472.881843386534,16,33.91376079727273,-84.36689076454545
Jackson,2468.4016820542956,22,34.851612128333336,-89.11393472
Meridian,2453.08222978824,19,39.687703636923075,-106.784541035
Lawrence,2448.4667361114707,21,41.0783536169697,-81.55706907272727
Overland Park,2445.474461220684,23,38.923965689062506,-94.689943995625
West Springfield,2445.3069638860275,13,41.1866022748,-73.932193714
Seguin,2440.350505897452,11,29.5329812,-97.93797375
Medford,2435.5095654406255,16,41.99256545074074,-106.09684165444445
Goldenrod,2434.290193393209,19,28.610626970000002,-81.29899859
Green Valley,2432.601402499272,14,39.39517587,-77.15810235
Lawton,2430.1703403505367,15,34.59165813,-98.48498215
Henderson,2427.0253422033284,16,36.40729914869566,-109.04168101304347
Bowling Green,2400.5094713421668,18,37.35051751416667,-86.23329033750001
Los Villareales,2400.394357552971,13,26.54400411,-98.75056331
Gastonia,2385.4880516620924,17,35.23922359925926,-81.13722272148149
Kaufman,2384.911084046039,11,32.57100984,-96.24513235
League City,2369.0551447921903,18,29.49727435,-95.09144539
Naples,2367.151686242214,16,29.133145344583333,-87.53244502708333
Victorville,2366.732798589943,20,34.50466339551724,-117.36270922758621
Lake Charles,2365.114891629718,13,30.116913388,-93.2283208395
Fuquay-Varina,2360.7650620862228,7,35.54332319,-78.82722997
Norfolk,2360.6464039559346,17,37.595277419,-79.09452640433334
Sevierville,2351.9948169622544,16,35.8294910062069,-83.52797303931034
Huntington,2347.3320921616682,14,42.751949687142854,-73.43077171271428
Murrells Inlet,2343.0427879345652,11,33.56930674000001,-79.0542359
Buckeye,2341.7953257593954,17,33.45401140652174,-112.46058209565217
San Marcos,2341.097940789127,22,31.56548961580645,-107.88601464032259
Canton,2339.0499370179023,20,38.327129354516124,-83.97756286483872
Charlottesville,2338.397698627101,19,38.024434205,-78.58951667071429
Vacaville,2325.3217597974503,20,38.366922242,-121.96014653333334
Lebanon,2323.0857158997574,17,38.940168278,-92.11450025233333
Tulare,2318.665223939491,15,36.17968733,-119.37172469999999
West Haven,2315.942724218033,18,41.23842104166667,-97.71103231466667
Idaho Falls,2314.500281219261,11,43.51839534842105,-112.06294472631579
Elmhurst,2312.558160745667,16,41.89629936,-87.94188008
Ann Arbor,2311.6376391946883,12,42.260372618999995,-83.831264624
La Verne,2309.9563781590823,14,34.1648654,-117.77410930000002
Williamsburg,2309.912814297855,16,37.24562969,-76.70140243
Alexandria,2308.770810359262,22,39.95055292806451,-80.05031562
Irvine,2298.3915847211238,17,33.701759023181815,-117.77160428181818
Auburndale,2286.8725113117875,14,28.08444516,-81.81324774000001
Flagstaff,2282.4858857808504,17,35.33264573964286,-111.55008450357143
Green,2280.008034831483,20,41.786561059166665,-96.62392549222223
Mobile,2276.7443440065695,17,30.636385157941174,-88.19701885794117
Lynchburg,2275.876997319496,25,36.852579174285715,-81.01858203971429
Little Rock,2272.310465632409,14,34.68941290833333,-92.33219672333334
Campton Hills,2266.1370557291216,8,41.947965829999994,-88.39097881
Maple Grove,2246.156253986154,16,45.12085048,-93.4566298425
Union City,2245.096097484716,19,38.7848289275,-104.04081048625
Grand Rapids,2243.0753046243417,20,42.96561653677419,-85.66243365612904
Millbourne,2241.805244528597,15,39.96035163,-75.27041565
Arcadia,2241.7268841161663,17,34.141198341153846,-118.03178081923078
Folsom,2240.7385444866222,17,38.66548324,-121.1449789
Hillsborough,2239.7038073480167,14,36.39254999208333,-88.10419086083334
Thousand Oaks,2239.0906579861603,16,34.203997079000004,-118.88955853
Chino Hills,2226.2296037463107,12,33.95865834,-117.7306867
Eden Prairie,2206.258029926167,14,44.83061914,-93.46491869
Goodyear,2204.857053368444,14,33.41888562454545,-112.40534259545454
Rockville Centre,2204.60628799634,11,40.66619968,-73.63867667
Dearborn,2203.3321146755247,19,42.316650773333336,-83.20503321999999
Kearny,2197.7131197687268,14,40.75530906,-74.11838856
Country Club,2193.3429292615883,12,25.94123413,-80.31771291
Greensburg,2191.899859118351,11,40.31651855,-79.53448425
Tuckahoe,2191.2476544978813,16,37.590638254615385,-77.59420699230769
Springdale,2191.156886434399,15,36.183372616956525,-94.16054498652173
Aquia Harbour,2189.7946796132455,13,38.43320917,-77.37717634
Frisco,2187.689253337349,20,33.15571373727273,-96.8074487030303
Palmetto,2180.932452026285,17,27.58805367,-82.53880647
Federal Way,2180.176183939985,21,47.30750241454545,-122.33091388181819
Miami Beach,2177.3617602977447,17,25.79724550590909,-80.14644011363637
Escondido,2175.686466789967,17,33.13466395875,-117.0345144375
Tomball,2159.9237062386774,10,30.064374473333334,-95.67635319222224
Albany,2151.1065012661556,12,43.584763830625,-114.52518175312501
Winter Springs,2150.3421539458504,7,28.68669274,-81.27276347
Norco,2147.1739291381996,9,33.92490887,-117.5498602
Bozeman,2143.0101673660365,12,45.76432602,-110.9038945
Clemmons,2139.732271002538,8,36.00429402,-80.37592779
Coatesville,2137.7480115339604,5,39.9722112,-75.83228857
Napa,2137.0505433749213,15,38.485835440526316,-122.27689747894736
Battle Creek,2127.8640598296715,6,42.27025359,-85.23356008
Texarkana,2117.5519603632288,18,33.43425858,-94.0011909276923
Round Rock,2114.116463018259,16,30.53109194,-97.67375475550001
Richland,2109.3545683304405,15,46.24499645,-119.2896642
Tucker,2107.4651418573403,20,33.80866224115385,-84.17035188076923
Westland,2106.6018843050942,10,42.32854952352941,-83.38199620235294
Zion,2101.576996943186,10,41.64547648882353,-82.51594454117647
Abilene,2100.984633168387,13,32.416001994000005,-99.8561904705
Joliet,2099.37625085406,20,41.56396443079999,-88.2165811276
Hemet,2097.5923812139927,20,33.719143607142854,-117.01606762142856
Smyrna,2094.10428951275,19,35.695022485555555,-85.75438523296296
Longmont,2093.2377850457206,21,40.16549905931034,-105.09078096206896
Garden City,2090.187839279898,15,40.80562607388889,-93.02104224666665
Hattiesburg,2083.403633234647,13,31.223230556521738,-89.27215996130434
Murrayville,2082.327284594261,15,34.30276266,-77.78873077
Miamisburg,2080.582987593379,6,39.63085901,-84.27571176
Greer,2079.733564991812,10,34.92854600636364,-82.23687887
Fair Oaks,2078.922569515959,8,38.65172829,-121.2531633
Tigard,2076.3488825706268,19,45.425111792,-122.78987284800002
Sparks,2075.7819353463556,21,39.54107136,-119.70934988333335
Indio,2075.0950141255585,14,33.70967930793103,-116.08053806206897
Pharr,2070.743275662628,15,26.14866515,-98.1904438
West Chicago,2068.798144284694,15,41.89528049,-88.21123277
Cypress,2066.099301103986,16,31.01355535,-101.80899700545456
Merced,2065.098201856389,12,37.25592148962963,-120.48507492222222
The Woodlands,2064.8743064752716,10,30.165997777272725,-95.50384308363637
Missouri City,2064.5396764357642,20,29.563556762083333,-95.52503567666666
Montebello,2062.2196886958036,19,37.03100440461538,-99.50100617461538
Lansing,2061.8138702264787,17,42.385585670384614,-85.35896401346155
Odenton,2061.6563731321135,8,39.05433412,-76.71817279
La Porte,2060.08229722802,16,31.1164363112,-94.0498135296
Costa Mesa,2057.859107806161,20,33.654349745384614,-117.91766048461538
West Odessa,2057.064718937476,7,31.8241202,-102.48519282000001
Jersey City,2055.5973909674763,20,40.725501463448275,-74.06433560517242
